SMS,Cluster,Cluster_Label
probably almost gas get cash tomorrow,2,Not Spam
see prolly yeah,2,Not Spam
take care umma,0,Not Spam
sorry left phone upstairs might hectic would birds one fell swoop date,2,Not Spam
put sign choose number pin show right,2,Not Spam
man bus slow think gonna get,2,Not Spam
nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted books masteriastering amplikater fidalfication champlaxigating think atrocious wotz opinion junna,2,Not Spam
always saying welp,2,Not Spam
say leh course nothing happen lar say romantic jus bit lor thk nite scenery nice leh,0,Not Spam
sound like manky scouse boy steve like travelling bus home wot inmind recreation dis eve,2,Not Spam
long since screamed princess,0,Not Spam
haha good hear officially paid market 8th,2,Not Spam
several sir,2,Not Spam
came hostel,2,Not Spam
check like bowls worth left,2,Not Spam
reverse cheating mathematics,2,Not Spam
finished missing plenty,2,Not Spam
back brum thanks putting keeping happy see soon,0,Not Spam
finally match heading towards draw prediction,2,Not Spam
dont want hear anything,2,Not Spam
haha kidding papa needs drugs,2,Not Spam
wait lor need feel bad lar,2,Not Spam
taxt massage tie pos argh lool,2,Not Spam
gudnite practice going,2,Not Spam
going thru different feeling wavering decisions coping individual time heal everything believe,0,Not Spam
lmao wont needing hair anymore,2,Not Spam
yeah thought lemme know anything goin later,2,Not Spam
haf keep busy,2,Not Spam
sun thk mayb dun anythin thk book lesson pilates orchard mrt noe hor,2,Not Spam
hmph head big baller,2,Not Spam
bothering trust answers pls,0,Not Spam
sorry shower sup,2,Not Spam
mostly sports type lyk footbl crckt,2,Not Spam
wishing wonderful week,0,Not Spam
got xmas radio times get,2,Not Spam
gower mate man good wales ill back morrow msg random,0,Not Spam
sense foot penis,2,Not Spam
completed degree use joining finance,2,Not Spam
cancelled yeah baby well sounds important understand darlin give ring later fone love kate,0,Not Spam
well confuses things,2,Not Spam
cutest girl world,0,Not Spam
objection coming,2,Not Spam
something ate,2,Not Spam
heehee funny tho,0,Not Spam
lol different trying find every real life photo ever took,2,Not Spam
whatever want know rules talk earlier week start happening showing responsibility yet every week bend rule way way whatever tired thia argument every week movie doesnt inlude previews still getting,2,Not Spam
sorry able get see morning,0,Not Spam
didnt complete gist,2,Not Spam
lol oops sorry fun,2,Not Spam
wat,2,Not Spam
always celebrate family,0,Not Spam
gettin rdy ship comp,2,Not Spam
opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0,Not Spam
thk shd said plus minus leave line paragraphs,2,Not Spam
sent maga money yesterday,2,Not Spam
lol gonna last month cashed left case collecting week cause announced blog,2,Not Spam
come home nice meet chat,0,Not Spam
car hour half going apeshit,2,Not Spam
hmmm guess power yoga haha dunno tahan power yoga anot thk got oso forgot liao,2,Not Spam
pattern recently crap weekends,2,Not Spam
babes think got brolly left english wil bring 2mrw luv franxx,0,Not Spam
india win level series means record,2,Not Spam
lol would awesome payback,2,Not Spam
mean almost done done wif sleeping tot going take nap yup send liao picking ard smth lor,2,Not Spam
pride almost years old takin money kid supposed deal stuff grownup stuff tell,2,Not Spam
either idea know anyplaces something,2,Not Spam
cool cool chikku chikku,0,Not Spam
actually fuck whatever find excuse tampa point january though,2,Not Spam
uncle checking rewarding month,2,Not Spam
haha heard text around,0,Not Spam
house maid murderer coz man murdered january public holiday govt instituitions closed including post office understand,2,Not Spam
promises though even gotten dinner yet,2,Not Spam
thk 530 lor dunno get tickets wat,2,Not Spam
cant display internal subs gotta extract,2,Not Spam
yahoo boys bring perf legal,2,Not Spam
might well,2,Not Spam
congrats kano whr treat maga,0,Not Spam
sorry hurt,0,Not Spam
hmmm mayb try shoppin area one forgot name hotel,2,Not Spam
whatever pretty pissed,0,Not Spam
cool like swimming pool jacuzzi house,2,Not Spam
love hear see sundayish,0,Not Spam
yes saw message,0,Not Spam
yup thanx,0,Not Spam
goodmorning today late decimal min,0,Not Spam
talking,2,Not Spam
wewa 130 iriver 255 128,2,Not Spam
ndship like needle clock though clock able met evn meet itz 4few seconds alwys stay conected gud,0,Not Spam
take mokka players,2,Not Spam
going lunch,2,Not Spam
see shadow get early spring yay,2,Not Spam
get chicken broth want ramen unless know,2,Not Spam
jason says gonna around around,2,Not Spam
seriously spell name,0,Not Spam
sounds good fingers makes difficult type,2,Not Spam
goin 2nite,2,Not Spam
kallis dismissial 2nd test,2,Not Spam
sale arsenal dartboard good condition doubles trebles,2,Not Spam
sorry brah finished last exams,2,Not Spam
thank meet monday,2,Not Spam
take time enjoy dinner,2,Not Spam
dont know bring food,2,Not Spam
waaaat lololo next time,2,Not Spam
wif buying tix lar,2,Not Spam
hear loud scream minutes cause gyno shoving things belong,2,Not Spam
huh fast dat means havent finished painting,2,Not Spam
donno genes something,2,Not Spam
wana plan trip sometme,2,Not Spam
let know details fri find cos tom fri mentionned chinese thanks,2,Not Spam
check rooms befor activities,2,Not Spam
forget though love walk beside watching keeping heart warm,0,Not Spam
hai priya right doctor said,0,Not Spam
ard like dat lor,2,Not Spam
india going draw series many years south african soil,2,Not Spam
congratulations ore owo enjoy wish many happy moments fro wherever,0,Not Spam
great never better day gives even reasons thank god,0,Not Spam
see see maybe reboot seen buzz,2,Not Spam
dont give monkeys wot think certainly mind friend mine sleep wiv wud annoyin,0,Not Spam
could read love answered,0,Not Spam
dear,0,Not Spam
arun transfr amt,2,Not Spam
wet right,2,Not Spam
day working day except saturday sunday,2,Not Spam
good evening ttyl,0,Not Spam
awww dat sweet think something nice time tonight ill probably txt later cos lonely xxx,0,Not Spam
getting back home,2,Not Spam
get unless guys want come time sooner,2,Not Spam
nothing smsing lor sorry lor guys neva person sort know lor wan meet ask bring along next meeting,2,Not Spam
oic better quickly bathe settle,2,Not Spam
message great doctor india drink appy fizz contains cancer causing age,0,Not Spam
fix teeth asap take care,0,Not Spam
hey missed last night phone charge smiles meeting friend shortly,0,Not Spam
thank wonderful,0,Not Spam
thats cool day,0,Not Spam
okay thought expert,2,Not Spam
den take one ends cine lor dun wan yogasana oso,2,Not Spam
sure stomach,2,Not Spam
got,2,Not Spam
might sch yar salon boring,2,Not Spam
jesus christ bitch trying give drugs answer fucking phone,2,Not Spam
told returned order,2,Not Spam
sorry dude dont know forgot even dan reminded sorry hope guys fun,0,Not Spam
thanx sending home,0,Not Spam
huh cant thk oredi many pages,2,Not Spam
india take lead,2,Not Spam
msg leave house,2,Not Spam
might accidant tookplace somewhere ghodbandar traffic moves slovely plz slip amp worry,2,Not Spam
actually waiting weeks start putting,2,Not Spam
normal,2,Not Spam
whatsup dont want sleep,0,Not Spam
sitting waiting everyone get suite take shower,2,Not Spam
saying explicitly told nora know someone probably gonna bother,2,Not Spam
town important,2,Not Spam
even cant close eyes vava playing umma,0,Not Spam
got way could pick,2,Not Spam
maybe could get book tomo return immediately something,2,Not Spam
making easy pay back yrs say pay back earlier get,2,Not Spam
probably earlier station think,2,Not Spam
whats todays plan,2,Not Spam
yes glad made,0,Not Spam
guess first time created web page www asjesus com read wrote waiting opinions want friend,0,Not Spam
ola would get back maybe today told direct link getting cars bids online arrange shipping get cut partnership invest money shipping takes care rest wud self reliant soon dnt worry,2,Not Spam
better still catch let ask sell,2,Not Spam
happens 2waxsto wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance give til friday morning thats see major person guide right insurance,2,Not Spam
lol feel bad use money take steak dinner,0,Not Spam
university southern california,2,Not Spam
tell wat time coming later lor,2,Not Spam
good making money,0,Not Spam
lol still feeling sick,0,Not Spam
thank princess sexy,0,Not Spam
feel like john lennon,0,Not Spam
together thinkin,0,Not Spam
intro covers energy trends pros cons brief description nuclear fusion oso brief history iter jet got abt half pages,2,Not Spam
long fuckin showr,2,Not Spam
notice like looking shit mirror youre turning right freak,2,Not Spam
sleeping surfing,2,Not Spam
even cookies jelly,2,Not Spam
well later,2,Not Spam
taking italian food pretty dress panties,2,Not Spam
lost pounds since doc visit last week woot woot gonna celebrate stuffing face,2,Not Spam
days making dinner tonite invited,2,Not Spam
cool come like ish,0,Not Spam
come tomorrow,2,Not Spam
yup hey one day fri ask miwa jiayin take leave karaoke,2,Not Spam
boooo always work quit,2,Not Spam
look amy ure beautiful intelligent woman like lot know like like worry,0,Not Spam
full heat applyed oil,2,Not Spam
wana meet sat wkg sat,2,Not Spam
lol always convincing,2,Not Spam
come aftr decimal cleaning house,2,Not Spam
shut omg yesterday dream kids boys pissed kids boys even told mark dream changing diapers cause getting owed face,0,Not Spam
party place usf charge contribute way greatly appreciated yeah got room one,2,Not Spam
come right ahmad,2,Not Spam
nannys address,2,Not Spam
liked new house,2,Not Spam
good afternoon love goes day hope maybe got leads job think boytoy send passionate kiss across sea,0,Not Spam
thts wat wright brother fly,2,Not Spam
wylie tampa sarasota,2,Not Spam
adult content video shortly,2,Not Spam
awesome deal gate charles told last night yeah,2,Not Spam
sorry please,2,Not Spam
early,2,Not Spam
yes princess going make moan,0,Not Spam
darlin ive got back really nice night thanks much lift see tomorrow xxx,0,Not Spam
hope great new semester wish best made greatness,0,Not Spam
search happiness main sources unhappiness accept life way comes find happiness every moment live,0,Not Spam
home watching lor,2,Not Spam
big god bring success,0,Not Spam
help ask working tmr,2,Not Spam
fine good hear dear happy new year,0,Not Spam
dude makin weirdy brownies sister made awesome cookies took pics,0,Not Spam
realize years thousands old ladies running around tattoos,0,Not Spam
thk find wtc far weiyi goin rest dunno yet goin dinner den might able join,2,Not Spam
haha yeah kind shitload,2,Not Spam
dint come,2,Not Spam
really dude friends afraid,2,Not Spam
raji pls favour pls convey birthday wishes nimya pls today birthday,0,Not Spam
thanks honey still heard anything leave bit longer crowd try later great advice thanks hope cardiff still,0,Not Spam
haha hope hear receipt sound luck,0,Not Spam
think one saying clearly leave need ask come,2,Not Spam
okay soon best,2,Not Spam
cant come search job,2,Not Spam
tick tick tick could die loneliness know pouts stomps feet need,0,Not Spam
wot wed nite til,2,Not Spam
problem walk around julianaland oblivious going around say things constantly one ear whatever want know upset listen tell going upset want surprised mad,0,Not Spam
didnt get anything,2,Not Spam
yup bathe liao,2,Not Spam
wat makes people dearer happiness dat feel meet pain feel miss dem,0,Not Spam
thinking lifting one,2,Not Spam
cos darren say considering mah ask,2,Not Spam
happy birthday,0,Not Spam
like peoples much shy,0,Not Spam
dunno lei like dun haf,2,Not Spam
dont let studying stress l8r,2,Not Spam
watch lor saw swatch one thk quite ard 116 need 2nd opinion leh,2,Not Spam
responding,2,Not Spam
