SMS,Cluster,Cluster_Label
thanks ringtone order reference t91 charged gbp per week unsubscribe anytime calling customer services 09057039994,1,Promotional Offers
congrats year special cinema pass call 09061209465 suprman matrix3 starwars3 etc free bx420 ip4 5we 150pm dont miss,1,Promotional Offers
tried contact offer new video phone 750 anytime network mins half price rental camcorder call 08000930705 reply delivery wed,1,Promotional Offers
forwarded 448712404000 please call 08712404000 immediately urgent message waiting,1,Promotional Offers
use foreign stamps country,1,Promotional Offers
congratulations awarded either 500 gift vouchers free entry 100 weekly draw txt music 87066 tncs www ldew com1win150ppmx3age16,1,Promotional Offers
valued vodafone customer computer picked win 150 prize collect easy call 09061743386,1,Promotional Offers
yes reg ciao,1,Promotional Offers
sorry call later meeting,1,Promotional Offers
nothing got msg frm tht unknown,1,Promotional Offers
secret admirer looking make contact find reveal thinks special call 09065171142 stopsms,1,Promotional Offers
spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logo pic,1,Promotional Offers
reply win 100 weekly professional sport tiger woods play send stop 87239 end service,1,Promotional Offers
santa calling would little ones like call santa xmas eve call 09077818151 book time calls1 50ppm last 3mins 30s www santacalling com,1,Promotional Offers
right wasnt phoned someone number like,1,Promotional Offers
call 08702490080 tells call 09066358152 claim 5000 prize enter mobile personal details prompts careful,1,Promotional Offers
todays vodafone numbers ending 4882 selected receive 350 award number matches call 09064019014 receive 350 award,1,Promotional Offers
cash balance currently 500 pounds maximize cash send collect 83600 150p msg 08718720201 box 114 tcr,1,Promotional Offers
2nights lucky night uve invited xchat uks wildest chat txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18yrs,1,Promotional Offers
regret inform nhs made mistake never actually born please report yor local hospital terminated sorry inconvenience,1,Promotional Offers
guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1,Promotional Offers
want custom officer discount,1,Promotional Offers
luton 0125698789 ring around,1,Promotional Offers
six chances win cash 100 000 pounds txt csh11 send 87575 cost 150p day 6days tsandcs apply reply info,1,Promotional Offers
monthly password wap mobsi com 391784 use wap phone,1,Promotional Offers
dear voucher holder next meal use following link enjoy dining experiencehttp www vouch4me com etlp dining asp,1,Promotional Offers
urgent trying contact todays draw shows 800 prize guaranteed call 09050001808 land line claim m95 valid12hrs,1,Promotional Offers
urgent important information user today lucky day find log onto http www urawinner com fantastic surprise awaiting,1,Promotional Offers
call germany pence per minute call fixed line via access number 0844 861 prepayment direct access www telediscount,1,Promotional Offers
private 2003 account statement shows 800 redeemed points call 08718738002 identifier code 48922 expires,1,Promotional Offers
hello thanx taking call got job starts monday,1,Promotional Offers
phony 350 award todays voda numbers ending xxxx selected receive 350 award match please call 08712300220 quoting claim code 3100 standard rates app,1,Promotional Offers
07734396839 ibh customer loyalty offer new nokia6600 mobile txtauction txt word start 81151 get,1,Promotional Offers
eastenders quiz flower dot compare violet tulip lily txt 84025 chance win 100 cash wkent 150p16,1,Promotional Offers
cant pick phone right pls send message,1,Promotional Offers
message free welcome new improved sex dogging club unsubscribe service reply stop msgs 150p,1,Promotional Offers
hello orange month free access games news sport plus free texts photo messages reply yes terms apply www orange,1,Promotional Offers
secret admirer looking make contact find reveal thinks special call 09065171142 stopsms 08718727870150ppm,1,Promotional Offers
calls messages missed calls,1,Promotional Offers
waiting call,1,Promotional Offers
taking part mobile survey yesterday 500 texts use however wish get txts send txt 80160 www txt43 com 50p,1,Promotional Offers
says give call friend got money definitely buying end week,1,Promotional Offers
someone smoke every time smoked last two weeks calling texting wanted smoke,1,Promotional Offers
made payments dont much sorry would want fedex way,1,Promotional Offers
free msg billed mobile number mistake shortcode 83332 please call 08081263000 charges refunded call free landline,1,Promotional Offers
someone conacted dating service entered phone fancy find call landline 09111030116 pobox12n146tf15,1,Promotional Offers
call get chance plz,1,Promotional Offers
reach office around decimal amp mobile problem cann get voice call asa free,1,Promotional Offers
xxxmobilemovieclub use credit click wap link next txt message click http wap xxxmobilemovieclub com qjkgighjjgcbl,1,Promotional Offers
4mths half price orange line rental latest camera phones free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt,1,Promotional Offers
pls send address sir,1,Promotional Offers
good morning plz call sir,1,Promotional Offers
eastenders quiz flower dot compare violet tulip lily txt 84025 chance win 100 cash wkent 150p16,1,Promotional Offers
urgent mobile number awarded 2000 bonus caller prize call 09058095201 land line valid 12hrs,1,Promotional Offers
call said call,1,Promotional Offers
orange customer may claim free camera phone upgrade loyalty call 0207 153 9996 offer ends 14thmarch apply opt availa,1,Promotional Offers
dear dave final notice collect tenerife holiday 5000 cash award call 09061743806 landline tcs sae box326 cw25wx 150ppm,1,Promotional Offers
know know send chat 86688 let find 150p msg rcvd suite342 2lands row w1j6hl ldn years,1,Promotional Offers
baby ive got back work wanting see allday hope didnt piss phone today give call xxx,1,Promotional Offers
sorry call later meeting thing related trade please call arul,1,Promotional Offers
good need receipts well done yes please tell number could ring,1,Promotional Offers
sorry call later,1,Promotional Offers
free ringtone waiting collected simply text password mix 85069 verify get usher britney fml box 5249 mk17 92h 450ppw,1,Promotional Offers
wnt buy bmw car urgently vry urgent shortage lacs source arng dis amt lacs thats prob,1,Promotional Offers
sure relatives home sms pls,1,Promotional Offers
hey really horny want chat see naked text hot 69698 text charged 150pm unsubscribe text stop 69698,1,Promotional Offers
england macedonia dont miss goals team news txt national team 87077 england 87077 try wales scotland 4txt poboxox36504w45wq,1,Promotional Offers
well done costa del sol holiday 5000 await collection call 09050090044 toclaim sae tcs pobox334 stockport sk38xh cost max10mins,1,Promotional Offers
important customer service announcement premier call freephone 0800 542 0578,1,Promotional Offers
free ringtone reply real poly real1 pushbutton dontcha babygoodbye golddigger webeburnin 1st tone free join,1,Promotional Offers
registered optin subscriber draw 100 gift voucher entered receipt correct ans 80062 whats no1 bbc charts,1,Promotional Offers
tried contact reply offer video phone 750 anytime network mins half price line rental camcorder reply call 08000930705,1,Promotional Offers
forwarded 21870000 mailbox messaging sms alert messages matches please call back 09056242159 retrieve messages matches,1,Promotional Offers
please call 08712402972 immediately urgent message waiting,1,Promotional Offers
cant pick phone right pls send message,1,Promotional Offers
free message activate 500 free text messages replying message word free terms conditions visit www 07781482378 com,1,Promotional Offers
new local dates area lots new people registered area reply date start www flirtparty replys150,1,Promotional Offers
todays vodafone numbers ending 0089 last four digits selected received 350 award number matches please call 09063442151 claim 350 award,1,Promotional Offers
talk sexy make new friends fall love worlds discreet text dating service text vip 83110 see could meet,1,Promotional Offers
want funk fone weekly new tone reply tones2u text www ringtones original best tones 3gbp network operator rates apply,1,Promotional Offers
urgent please call 09061743810 landline abta complimentary tenerife holiday 5000 cash await collection sae box 326 cw25wx 150 ppm,1,Promotional Offers
please call customer service representative freephone 0808 145 4742 9am 11pm guaranteed 1000 cash 5000 prize,1,Promotional Offers
take phone callon friday assume year,1,Promotional Offers
called one pick phone ask already said,1,Promotional Offers
cant pick phone right pls send message,1,Promotional Offers
pls speak customer machan,1,Promotional Offers
love hope anything drastic dare sell phone,1,Promotional Offers
urgent call 09066649731from landline complimentary ibiza holiday 000 cash await collection sae box 434 sk3 8wp 150ppm,1,Promotional Offers
test earlier appreciate call tomorrow,1,Promotional Offers
cant pick phone right pls send message,1,Promotional Offers
call later network urgnt sms,1,Promotional Offers
hot live fantasies call 08707509020 20p per min ntt ltd box 1327 croydon cr9 5wb 0870,1,Promotional Offers
new number wil use one,1,Promotional Offers
sort code acc bank natwest reply confirm sent right person,1,Promotional Offers
secret admirer looking make contact find reveal thinks special call 09058094565,1,Promotional Offers
per request maangalyam alaipayuthe set callertune callers press copy friends callertune,1,Promotional Offers
